年份,主队名称,客队名称,阶段,阶段类型,参赛次数差,比赛场次差,场均进球差,场均失球差,净胜球差,成绩排名差,近3届场均进球差,近3届胜率差,场均净胜球差,淘汰赛胜率差,小组赛胜率差,场均半场进球差,半场胜率差,交锋胜场,交锋平局,交锋负场,交锋净胜球,交锋总场次,交锋胜率,胜负结果,胜负编码
2006,France,Switzerland,小组赛,0,4,22,0.4545454545454546,-0.9318181818181819,43,60.0,0.25,0.35,1.3863636363636365,-0.4,0.018255578093306246,0.022727272727272707,0.15909090909090906,0,0,0,0,0,0.0,平局,0
2006,Brazil,Croatia,小组赛,0,15,77,0.8954022988505745,0.14252873563218382,104,20.0,0.7476190476190474,0.22380952380952385,0.7528735632183907,0.40625,0.3575757575757576,0.3045977011494253,0.05632183908045979,0,0,0,0,0,0.0,主队胜,1
2006,Spain,Ukraine,小组赛,0,11,45,1.5777777777777777,1.1777777777777778,18,40.0,2.1538461538461537,0.38461538461538464,0.3999999999999999,0.4,0.5428571428571428,0.6,0.28888888888888886,0,0,0,0,0,0.0,主队胜,1
2006,Tunisia,Saudi Arabia,小组赛,0,0,-1,-0.14444444444444438,-1.2777777777777777,12,-10.0,-0.36666666666666664,0.0,1.1333333333333333,0.0,0.0,-0.2777777777777778,-0.18888888888888888,0,0,0,0,0,0.0,平局,0
2006,Germany,Poland,小组赛,0,-1,-5,0.4565217391304348,-0.024844720496894457,10,20.0,0.8235294117647058,-0.3529411764705882,0.48136645962732927,0.33333333333333337,-0.12121212121212122,0.11180124223602483,0.026397515527950277,0,0,0,0,0,0.0,主队胜,1
2006,Ecuador,Costa Rica,小组赛,0,-1,-4,-0.6190476190476192,-0.38095238095238093,1,-10.0,-1.0,1.0,-0.23809523809523825,-1.0,0.6666666666666667,0.19047619047619047,0.0,0,0,0,0,0,0.0,主队胜,1
2006,England,"rn"">Trinidad and Tobago",小组赛,0,11,50,1.36,0.9,23,100.0,1.4444444444444444,0.2222222222222222,0.4600000000000001,0.7333333333333333,0.5714285714285714,0.5,0.3,0,0,0,0,0,0.0,主队胜,1
2006,Sweden,Paraguay,小组赛,0,4,23,0.37468671679197985,-0.24185463659147866,15,80.0,0.6931818181818181,-0.10227272727272729,0.6165413533834585,-0.3076923076923077,0.11422413793103448,0.20676691729323304,0.046365914786967444,0,1,0,0,1,0.0,主队胜,1
2006,Argentina,"rn"">Serbia and Montenegro",小组赛,0,13,60,1.7,1.1833333333333333,31,100.0,1.6666666666666667,0.6666666666666666,0.5166666666666666,0.75,0.6590909090909091,0.6833333333333333,0.35,0,0,0,0,0,0.0,主队胜,1
2006,Netherlands,C锟絫e d'Ivoire,小组赛,0,7,32,1.75,1.125,20,100.0,1.75,0.5,0.625,0.6,0.45454545454545453,0.78125,0.375,0,0,0,0,0,0.0,主队胜,1
2006,Mexico,Angola,小组赛,0,12,41,1.048780487804878,1.9268292682926829,-36,40.0,1.3333333333333333,0.3333333333333333,-0.8780487804878048,0.5,0.6285714285714286,0.34146341463414637,0.21951219512195122,0,0,0,0,0,0.0,平局,0
2006,Portugal,IR Iran,小组赛,0,2,10,1.5833333333333335,-0.6666666666666667,12,70.0,2.0,0.6666666666666666,2.25,1.0,0.2777777777777778,0.8333333333333334,0.3333333333333333,0,0,0,0,0,0.0,主队胜,1
2006,Czech Republic,Ghana,小组赛,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,客队胜,-1
2006,Italy,USA,小组赛,0,8,48,0.43506493506493493,-1.0883116883116881,63,40.0,0.39583333333333337,-0.0625,1.523376623376623,-0.10769230769230775,-0.010695187165775444,0.023376623376623384,0.007792207792207795,2,0,0,7,2,1.0,平局,0
2006,Japan,Croatia,小组赛,0,0,-3,-0.44285714285714295,0.19999999999999996,-6,-60.0,-0.44285714285714295,-0.01428571428571429,-0.6428571428571429,-0.25,0.0,-0.5,-0.3,0,0,1,-1,1,0.0,平局,0
2006,Brazil,Australia,小组赛,0,16,84,2.1954022988505746,-0.7241379310344829,114,90.0,2.0476190476190474,0.5238095238095238,2.9195402298850572,0.65625,0.3575757575757576,0.8045977011494253,0.3563218390804598,0,0,0,0,0,0.0,主队胜,1
2006,France,Korea Republic,小组赛,0,5,23,1.04978354978355,-0.946969696969697,55,20.0,0.42307692307692313,0.21538461538461534,1.996753246753247,0.09999999999999998,0.31237322515212984,0.604978354978355,0.24567099567099565,0,0,0,0,0,0.0,平局,0
2006,Togo,Switzerland,小组赛,0,-7,-22,-1.5,-2.3181818181818183,18,-40.0,-1.25,-0.25,0.8181818181818183,-1.0,-0.7058823529411765,-0.7727272727272727,-0.18181818181818182,0,0,0,0,0,0.0,客队胜,-1
2006,Saudi Arabia,Ukraine,小组赛,0,3,10,0.7,2.5,-18,20.0,0.7,0.5,-1.8,0.0,0.5555555555555556,0.5,0.3,0,0,0,0,0,0.0,客队胜,-1
2006,Spain,Tunisia,小组赛,0,8,36,1.0222222222222221,-0.04444444444444451,24,30.0,1.8205128205128205,-0.11538461538461536,1.0666666666666667,0.4,-0.012698412698412764,0.37777777777777777,0.17777777777777776,0,0,0,0,0,0.0,主队胜,1
2006,Ecuador,Germany,小组赛,0,-4,-20,-1.289855072463768,0.0724637681159419,-18,-90.0,-1.156862745098039,0.3529411764705882,-1.36231884057971,-0.8333333333333334,0.4545454545454546,-0.4927536231884058,-0.34782608695652173,0,0,0,0,0,0.0,客队胜,-1
2006,Costa Rica,Poland,小组赛,0,-4,-21,-0.2142857142857142,0.4285714285714284,-9,-60.0,0.6666666666666667,-1.0,-0.6428571428571426,0.5,-0.3333333333333333,-0.5714285714285714,-0.32142857142857145,0,0,0,0,0,0.0,客队胜,-1
2006,Sweden,England,小组赛,0,-1,-8,0.33047619047619037,0.6476190476190476,-17,0.0,0.3737373737373737,0.0505050505050505,-0.3171428571428573,-0.04102564102564099,-0.019704433497536922,0.2857142857142857,0.009523809523809545,0,1,0,0,1,0.0,平局,0
2006,Paraguay,"rn"">Trinidad and Tobago",小组赛,0,6,19,1.3157894736842106,1.7894736842105263,-9,20.0,1.125,0.375,-0.4736842105263157,1.0,0.4375,0.5789473684210527,0.2631578947368421,0,0,0,0,0,0.0,主队胜,1
2006,Iran,Angola,小组赛,0,2,4,0.75,2.0,-5,10.0,0.6666666666666666,0.6666666666666666,-1.25,0.0,0.75,0.5,0.25,0,0,0,0,0,0.0,平局,0
2006,Portugal,Mexico,小组赛,0,-9,-29,1.0345528455284554,-0.5934959349593496,45,40.0,0.6666666666666667,0.3333333333333333,1.628048780487805,0.5,0.14920634920634923,0.491869918699187,0.1138211382113821,0,0,0,0,0,0.0,主队胜,1
2006,Netherlands,Argentina,小组赛,0,-6,-28,0.050000000000000044,-0.05833333333333335,-11,0.0,0.08333333333333326,-0.16666666666666663,0.10833333333333339,-0.15000000000000002,-0.20454545454545453,0.09791666666666665,0.025000000000000022,2,0,1,3,3,0.6666666666666666,平局,0
2006,C锟絫e d'Ivoire,"rn"">Serbia and Montenegro",小组赛,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,主队胜,1
2006,Czech Republic,Italy,小组赛,0,-15,-70,-1.5714285714285714,-0.9571428571428572,-43,-100.0,-1.3125,-0.4375,-0.6142857142857142,-0.6923076923076923,-0.6363636363636364,-0.6142857142857143,-0.37142857142857144,0,0,0,0,0,0.0,客队胜,-1
2006,Ghana,USA,小组赛,0,-7,-22,-1.1363636363636365,-2.0454545454545454,20,-60.0,-0.9166666666666666,-0.5,0.909090909090909,-0.8,-0.6470588235294118,-0.5909090909090909,-0.36363636363636365,0,0,0,0,0,0.0,主队胜,1
2006,Japan,Brazil,小组赛,0,-15,-80,-1.3382594417077174,0.05747126436781613,-110,-80.0,-1.1904761904761902,-0.23809523809523814,-1.3957307060755335,-0.65625,-0.3575757575757576,-0.8045977011494253,-0.3563218390804598,0,0,0,0,0,0.0,客队胜,-1
2006,Croatia,Australia,小组赛,0,1,7,1.3,-0.8666666666666667,10,70.0,1.3,0.3,2.166666666666667,0.25,0.0,0.5,0.3,0,0,0,0,0,0.0,平局,0
2006,Ukraine,Tunisia,小组赛,0,-3,-9,-0.5555555555555556,-1.2222222222222223,6,-10.0,-0.3333333333333333,-0.5,0.6666666666666667,0.0,-0.5555555555555556,-0.2222222222222222,-0.1111111111111111,0,0,0,0,0,0.0,主队胜,1
2006,Saudi Arabia,Spain,小组赛,0,-8,-35,-0.8777777777777778,1.3222222222222222,-36,-20.0,-1.4538461538461538,0.11538461538461536,-2.2,-0.4,0.012698412698412764,-0.09999999999999998,0.011111111111111127,0,0,0,0,0,0.0,客队胜,-1
2006,Togo,France,小组赛,0,-11,-44,-1.9545454545454546,-1.3863636363636365,-25,-100.0,-1.5,-0.6,-0.5681818181818181,-0.6,-0.7241379310344828,-0.7954545454545454,-0.3409090909090909,0,0,0,0,0,0.0,客队胜,-1
2006,Switzerland,Korea Republic,小组赛,0,1,1,0.5952380952380952,-0.015151515151515138,12,-40.0,0.17307692307692313,-0.13461538461538464,0.6103896103896105,0.5,0.2941176470588236,0.5822510822510822,0.08658008658008659,0,0,0,0,0,0.0,主队胜,1
2006,Germany,Sweden,1/8决赛,1,-5,-19,0.26604554865424435,-0.2867494824016563,10,0.0,0.005347593582887722,0.3743315508021391,0.5527950310559007,0.14102564102564108,-0.006269592476489061,0.04037267080745344,0.038302277432712195,1,0,0,1,1,1.0,主队胜,1
2006,Argentina,Mexico,1/8决赛,1,1,19,0.6512195121951219,-0.7434959349593495,67,60.0,0.3333333333333335,0.3333333333333333,1.3947154471544714,0.25,0.030519480519480502,0.341869918699187,0.13048780487804876,1,0,0,3,1,1.0,主队胜,1
2006,England,Ecuador,1/8决赛,1,10,47,0.6933333333333335,-0.43333333333333324,25,90.0,0.7777777777777778,-0.7777777777777778,1.1266666666666667,0.7333333333333333,-0.4285714285714286,0.16666666666666669,0.3,0,0,0,0,0,0.0,主队胜,1
2006,Portugal,Netherlands,1/8决赛,1,-4,-20,0.3333333333333335,0.20833333333333326,-11,-20.0,0.25,0.16666666666666663,0.12500000000000022,0.4,0.32323232323232326,0.05208333333333337,-0.041666666666666685,0,0,0,0,0,0.0,主队胜,1
2006,Italy,Australia,1/8决赛,1,14,67,1.5714285714285714,-0.7095238095238096,48,90.0,1.3125,0.4375,2.280952380952381,0.6923076923076923,0.30303030303030304,0.6142857142857143,0.37142857142857144,0,0,0,0,0,0.0,主队胜,1
2006,Switzerland,Ukraine,1/8决赛,1,7,22,1.5,2.3181818181818183,-18,40.0,1.25,0.25,-0.8181818181818183,1.0,0.7058823529411765,0.7727272727272727,0.18181818181818182,0,0,0,0,0,0.0,平局,0
2006,Brazil,Ghana,1/8决赛,1,17,87,2.1954022988505746,0.9425287356321839,109,100.0,2.0476190476190474,0.5238095238095238,1.2528735632183907,0.65625,0.6909090909090909,0.8045977011494253,0.3563218390804598,0,0,0,0,0,0.0,主队胜,1
2006,Spain,France,1/8决赛,1,0,1,-0.37676767676767686,-0.20858585858585865,-7,-60.0,0.6538461538461537,-0.21538461538461534,-0.1681818181818182,-0.19999999999999996,-0.18128078817733995,-0.19545454545454544,-0.05202020202020202,0,0,0,0,0,0.0,客队胜,-1
2006,Germany,Argentina,1/4决赛,1,-8,-37,0.25652173913043486,0.077536231884058,-15,0.0,0.1568627450980391,-0.019607843137254832,0.17898550724637685,0.08333333333333337,-0.11363636363636365,0.1427536231884058,-0.0021739130434782483,0,0,0,0,0,0.0,平局,0
2006,Italy,Ukraine,1/4决赛,1,15,70,1.5714285714285714,0.9571428571428572,43,100.0,1.3125,0.4375,0.6142857142857142,0.6923076923076923,0.6363636363636364,0.6142857142857143,0.37142857142857144,0,0,0,0,0,0.0,主队胜,1
2006,England,Portugal,1/4决赛,1,8,38,-0.7233333333333334,-0.43333333333333324,14,20.0,-0.5555555555555556,-0.4444444444444444,-0.29000000000000015,-0.2666666666666667,-0.2063492063492064,-0.33333333333333337,-0.033333333333333326,1,0,1,0,2,0.5,平局,0
2006,Brazil,France,1/4决赛,1,6,43,0.24085684430512,-0.4438349007314526,84,0.0,0.5476190476190474,-0.07619047619047614,0.6846917450365726,0.05625000000000002,-0.033228840125391845,0.00914315569487989,0.015412748171368895,1,1,1,0,3,0.3333333333333333,客队胜,-1
2006,Germany,Italy,半决赛,1,-10,-47,0.3850931677018634,0.30372670807453417,-27,0.0,0.5110294117647058,0.2095588235294118,0.08136645962732925,0.14102564102564108,-0.09090909090909094,0.2118012422360248,-0.023602484472049712,0,0,0,0,0,0.0,客队胜,-1
2006,Portugal,France,半决赛,1,-8,-32,0.1287878787878789,-0.053030303030303205,-16,-20.0,0.5,0.06666666666666665,0.1818181818181821,0.4,0.05363984674329503,0.037878787878787956,-0.007575757575757569,0,0,0,0,0,0.0,客队胜,-1
2006,Germany,Portugal,三四名决赛,1,2,11,-0.12681159420289867,-0.0724637681159419,7,20.0,-0.17647058823529416,-0.019607843137254832,-0.05434782608695676,-0.16666666666666663,-0.23232323232323238,-0.007246376811594235,0.014492753623188415,0,0,0,0,0,0.0,主队胜,1
2006,Italy,France,决赛,1,4,26,-0.3831168831168832,-0.4292207792207793,18,0.0,-0.1875,-0.16249999999999998,0.04610389610389609,0.09230769230769231,-0.08777429467084641,-0.1811688311688311,0.030519480519480557,2,1,1,1,4,0.5,平局,0
2010,South Africa,Mexico,小组赛,0,-11,-39,0.2666666666666666,-0.03333333333333344,33,-30.0,-0.08333333333333348,-0.08333333333333337,0.30000000000000004,-0.5714285714285714,-0.2982456140350877,0.14444444444444443,-0.033333333333333354,0,0,0,0,0,0.0,平局,0
2010,Uruguay,France,小组赛,0,-2,-11,-0.23774509803921573,0.17009803921568634,-23,0.0,-0.07843137254901977,-0.35294117647058826,-0.40784313725490207,0.5263157894736843,-0.10452586206896552,-0.09509803921568627,-0.1333333333333333,1,1,0,1,2,0.5,平局,0
2010,Korea Republic,Greece,小组赛,0,6,21,0.9166666666666666,-1.125,-21,70.0,1.0,0.46153846153846156,2.0416666666666665,0.5,-0.21666666666666662,0.16666666666666666,0.08333333333333333,0,0,0,0,0,0.0,主队胜,1
2010,Argentina,Nigeria,小组赛,0,11,54,0.4657342657342658,-0.31608391608391617,41,80.0,0.7692307692307692,0.18681318681318687,0.781818181818182,0.7222222222222222,0.10401891252955076,-0.01958041958041956,0.08111888111888116,2,0,0,2,2,1.0,主队胜,1
2010,England,USA,小组赛,0,4,30,0.2654545454545454,-1.1854545454545455,51,40.0,0.44805194805194815,-0.09740259740259738,1.450909090909091,-0.09411764705882353,-0.021052631578947323,-0.10909090909090907,-0.010909090909090924,0,0,1,-1,1,0.0,平局,0
2010,Algeria,Slovenia,小组赛,0,1,3,0.33333333333333337,-0.6666666666666667,1,0.0,-0.6666666666666666,-0.6666666666666666,1.0000000000000002,0.0,-0.3333333333333333,0.16666666666666669,-0.16666666666666666,0,0,0,0,0,0.0,客队胜,-1
2010,Serbia,Ghana,小组赛,0,-1,-4,-1.0,-1.5,2,-20.0,-1.0,-0.75,0.5,-1.0,-0.6666666666666666,-0.75,-0.5,0,0,0,0,0,0.0,客队胜,-1
2010,Germany,Australia,小组赛,0,4,23,1.2523809523809524,-0.40476190476190466,30,80.0,0.644736842105263,-0.17105263157894735,1.657142857142857,-0.25,0.0714285714285714,0.6904761904761905,0.36666666666666664,0,0,0,0,0,0.0,主队胜,1
2010,Netherlands,Denmark,小组赛,0,5,23,-0.20726495726495742,-0.329059829059829,15,60.0,-0.101010101010101,0.12121212121212122,0.12179487179487158,0.38636363636363635,-0.0044444444444444176,-0.14529914529914534,-0.14957264957264954,0,0,0,0,0,0.0,主队胜,1
2010,Japan,Cameroon,小组赛,0,-2,-7,-0.08235294117647052,-0.3058823529411765,8,-20.0,0.13333333333333341,-0.033333333333333326,0.22352941176470598,-1.0,0.0,0.0823529411764706,0.0411764705882353,0,0,0,0,0,0.0,主队胜,1
2010,Italy,Paraguay,小组赛,0,9,55,0.3571428571428572,-0.7402597402597404,62,80.0,0.5625,-0.045454545454545414,1.0974025974025976,-0.33333333333333337,0.0907054871220605,0.06493506493506496,0.10389610389610393,1,0,0,2,1,1.0,平局,0
2010,New Zealand,Slovakia,小组赛,0,1,3,0.6666666666666666,4.0,-10,10.0,0.0,0.0,-3.3333333333333335,0.0,1.0,0.0,0.0,0,0,0,0,0,0.0,平局,0
2010,C锟絫e d'Ivoire,Portugal,小组赛,0,-3,-16,-0.01754385964912264,0.894736842105263,-12,-70.0,0.3666666666666667,0.4,-0.9122807017543857,-0.7142857142857143,0.25,-0.07017543859649122,-0.3684210526315789,0,0,0,0,0,0.0,平局,0
2010,Brazil,Korea DPR,小组赛,0,17,88,0.9347826086956523,-1.3369565217391304,121,60.0,2.210526315789474,0.5789473684210527,2.2717391304347827,-0.3529411764705882,0.02298850574712652,-0.19565217391304346,-0.14130434782608697,0,0,0,0,0,0.0,主队胜,1
2010,Honduras,Chile,小组赛,0,-6,-22,-0.5733333333333334,-0.6000000000000001,8,-70.0,-1.25,-0.25,0.026666666666666727,-1.0,-0.6666666666666666,-0.14666666666666667,0.1333333333333333,0,0,0,0,0,0.0,客队胜,-1
2010,Spain,Switzerland,小组赛,0,4,23,0.2095761381475667,-0.7982731554160125,37,0.0,1.25,0.16666666666666669,1.0078492935635792,-0.4696969696969697,-0.09736842105263155,-0.0981161695447409,0.07535321821036106,2,0,0,4,2,1.0,客队胜,-1
2010,South Africa,Uruguay,小组赛,0,-8,-34,-0.29166666666666674,0.4083333333333332,-11,-90.0,0.0,0.3333333333333333,-0.7,-1.0,-0.21839080459770116,-0.15000000000000002,-0.033333333333333354,0,0,0,0,0,0.0,客队胜,-1
2010,Argentina,Korea Republic,小组赛,0,7,41,0.8217948717948719,-1.069871794871795,70,20.0,0.7692307692307692,0.15384615384615385,1.891666666666667,0.2222222222222222,0.20957446808510632,0.5410256410256411,0.27051282051282055,1,0,0,2,1,1.0,主队胜,1
2010,Greece,Nigeria,小组赛,0,-2,-8,-1.2727272727272727,1.878787878787879,-8,-10.0,-1.0,-0.42857142857142855,-3.1515151515151514,0.0,0.11111111111111105,-0.7272727272727273,-0.2727272727272727,0,0,1,-2,1,0.0,主队胜,1
2010,France,Mexico,小组赛,0,-1,6,0.7960784313725491,-0.611764705882353,67,60.0,-0.004901960784313708,-0.06372549019607843,1.407843137254902,-0.09774436090225563,0.024671052631578982,0.3895424836601307,0.1333333333333333,2,1,0,4,3,0.6666666666666666,客队胜,-1
2010,Germany,Serbia,小组赛,0,6,30,1.9666666666666666,1.1666666666666667,24,100.0,1.894736842105263,0.5789473684210527,0.7999999999999998,0.75,0.5714285714285714,0.8333333333333334,0.36666666666666664,0,0,0,0,0,0.0,客队胜,-1
2010,Slovenia,USA,小组赛,0,-7,-22,-0.41333333333333344,0.29333333333333345,19,-50.0,-0.24242424242424243,0.2121212121212121,-0.706666666666667,-0.8,0.06666666666666665,-0.26666666666666666,0.013333333333333308,0,0,0,0,0,0.0,平局,0
2010,England,Algeria,小组赛,0,10,49,0.34545454545454546,-0.8121212121212122,31,90.0,1.3571428571428572,0.35714285714285715,1.1575757575757577,0.7058823529411765,0.24561403508771934,-0.009090909090909094,0.14242424242424243,0,0,0,0,0,0.0,平局,0
2010,Netherlands,Japan,小组赛,0,5,26,0.8388888888888888,-0.34444444444444433,27,80.0,0.6545454545454545,0.15454545454545454,1.1833333333333331,0.6363636363636364,0.10666666666666669,0.5777777777777777,0.28888888888888886,0,0,0,0,0,0.0,主队胜,1
2010,Ghana,Australia,小组赛,0,-1,-3,0.2857142857142857,-0.0714285714285714,4,0.0,-0.25,0.0,0.3571428571428571,0.0,0.16666666666666663,0.6071428571428572,0.5,0,0,0,0,0,0.0,平局,0
2010,Cameroon,Denmark,小组赛,0,2,4,-0.9638009049773757,0.3212669683257918,-20,0.0,-0.888888888888889,0.0,-1.2850678733031675,0.75,-0.1111111111111111,-0.8054298642533937,-0.4796380090497737,0,0,0,0,0,0.0,客队胜,-1
2010,Slovakia,Paraguay,小组赛,0,-7,-22,-1.2272727272727273,-1.6363636363636365,9,-20.0,-1.0,-0.5454545454545454,0.40909090909090917,-1.0,-0.5263157894736842,-0.5454545454545454,-0.2727272727272727,0,0,0,0,0,0.0,客队胜,-1
2010,Italy,New Zealand,小组赛,0,15,74,0.9177489177489179,-3.103896103896104,63,90.0,1.5625,0.5,4.021645021645022,0.6666666666666666,-0.3829787234042553,0.6103896103896104,0.37662337662337664,0,0,0,0,0,0.0,平局,0
2010,Brazil,C锟絫e d'Ivoire,小组赛,0,17,89,0.5181159420289856,-1.0869565217391304,118,90.0,0.5438596491228072,-0.42105263157894735,1.605072463768116,0.6470588235294118,-0.31034482758620685,0.1376811594202899,0.358695652173913,0,0,0,0,0,0.0,主队胜,1
2010,Portugal,Korea DPR,小组赛,0,3,15,0.4342105263157894,-1.144736842105263,15,40.0,1.3,0.6,1.5789473684210524,-0.2857142857142857,0.08333333333333337,-0.26315789473684215,-0.13157894736842107,1,0,0,2,1,1.0,主队胜,1
2010,Chile,Switzerland,小组赛,0,-1,-1,-0.18307692307692314,-0.36153846153846136,5,40.0,0.25,0.0,0.17846153846153823,0.16666666666666663,0.016666666666666607,-0.25076923076923074,-0.03076923076923077,1,0,0,2,1,1.0,主队胜,1
2010,Spain,Honduras,小组赛,0,11,46,0.9659863945578232,0.16326530612244894,24,30.0,2.25,0.4166666666666667,0.8027210884353743,0.36363636363636365,0.5526315789473685,0.2993197278911565,-0.02721088435374147,0,1,0,0,1,0.0,主队胜,1
2010,Mexico,Uruguay,小组赛,0,3,5,-0.5583333333333333,0.44166666666666665,-44,-60.0,0.08333333333333348,0.4166666666666667,-1.0,-0.4285714285714286,0.07985480943738654,-0.29444444444444445,0.0,0,1,0,0,1,0.0,客队胜,-1
2010,France,South Africa,小组赛,0,10,45,0.5294117647058825,-0.5784313725490196,34,90.0,0.07843137254901977,0.019607843137254943,1.107843137254902,0.47368421052631576,0.3229166666666667,0.2450980392156863,0.16666666666666666,1,0,0,3,1,1.0,客队胜,-1
2010,Nigeria,Korea Republic,小组赛,0,-4,-13,0.3560606060606061,-0.7537878787878789,29,-60.0,0.0,-0.032967032967033016,1.109848484848485,-0.5,0.10555555555555557,0.5606060606060607,0.1893939393939394,0,0,0,0,0,0.0,平局,0
2010,Greece,Argentina,小组赛,0,-13,-62,-1.7384615384615385,2.194871794871795,-49,-90.0,-1.7692307692307692,-0.6153846153846154,-3.9333333333333336,-0.7222222222222222,0.007092198581560294,-0.7076923076923077,-0.35384615384615387,0,0,1,-4,1,0.0,客队胜,-1
2010,Slovenia,England,小组赛,0,-11,-52,-0.6787878787878788,1.478787878787879,-32,-90.0,-0.6904761904761906,0.3095238095238095,-2.157575757575758,-0.7058823529411765,0.08771929824561397,-0.1575757575757576,0.024242424242424232,0,0,0,0,0,0.0,客队胜,-1
2010,USA,Algeria,小组赛,0,6,19,0.08000000000000007,0.3733333333333333,-20,50.0,0.9090909090909091,0.45454545454545453,-0.2933333333333332,0.8,0.26666666666666666,0.09999999999999998,0.15333333333333335,0,0,0,0,0,0.0,主队胜,1
2010,Ghana,Germany,小组赛,0,-5,-26,-0.9666666666666666,0.33333333333333326,-26,-80.0,-0.894736842105263,0.17105263157894735,-1.2999999999999998,0.25,0.09523809523809523,-0.08333333333333337,0.13333333333333336,0,0,0,0,0,0.0,客队胜,-1
2010,Australia,Serbia,小组赛,0,2,7,0.7142857142857143,1.5714285714285714,-6,20.0,1.25,0.75,-0.8571428571428571,1.0,0.5,0.14285714285714285,0.0,0,0,0,0,0,0.0,主队胜,1
2010,Slovakia,Italy,小组赛,0,-16,-77,-1.5844155844155845,-0.8961038961038961,-53,-100.0,-1.5625,-0.5,-0.6883116883116884,-0.6666666666666666,-0.6170212765957447,-0.6103896103896104,-0.37662337662337664,0,0,0,0,0,0.0,主队胜,1
2010,Paraguay,New Zealand,小组赛,0,6,19,0.5606060606060607,-2.3636363636363633,1,10.0,1.0,0.5454545454545454,2.9242424242424243,1.0,-0.4736842105263158,0.5454545454545454,0.2727272727272727,0,0,0,0,0,0.0,平局,0
2010,Denmark,Japan,小组赛,0,0,3,1.0461538461538462,-0.01538461538461533,12,20.0,0.7555555555555555,0.033333333333333326,1.0615384615384615,0.25,0.1111111111111111,0.7230769230769232,0.43846153846153846,0,0,0,0,0,0.0,客队胜,-1
2010,Cameroon,Netherlands,小组赛,0,-3,-19,-0.7565359477124183,0.6503267973856208,-35,-60.0,-0.787878787878788,-0.12121212121212122,-1.406862745098039,0.36363636363636365,-0.10666666666666669,-0.6601307189542484,-0.3300653594771242,0,0,0,0,0,0.0,客队胜,-1
2010,Portugal,Brazil,小组赛,0,-14,-73,-0.500572082379863,0.19221967963386744,-106,-20.0,-0.9105263157894739,0.021052631578947323,-0.6927917620137303,0.0672268907563025,0.06034482758620685,-0.06750572082379869,0.0097254004576659,1,0,0,2,1,1.0,平局,0
2010,Korea DPR,C锟絫e d'Ivoire,小组赛,0,0,1,-0.41666666666666674,0.25,-3,30.0,-1.6666666666666667,-1.0,-0.6666666666666667,1.0,-0.33333333333333337,0.33333333333333337,0.5,0,0,0,0,0,0.0,客队胜,-1
2010,Chile,Spain,小组赛,0,-5,-24,-0.39265306122448984,0.43673469387755115,-32,40.0,-1.0,-0.16666666666666669,-0.829387755102041,0.6363636363636364,0.11403508771929816,-0.15265306122448985,-0.10612244897959183,0,0,1,-2,1,0.0,客队胜,-1
2010,Switzerland,Honduras,小组赛,0,7,23,0.7564102564102565,0.9615384615384615,-13,30.0,1.0,0.25,-0.20512820512820495,0.8333333333333334,0.65,0.3974358974358974,-0.10256410256410253,0,0,0,0,0,0.0,平局,0
2010,Uruguay,Korea Republic,1/8决赛,1,3,16,0.7083333333333334,-0.7833333333333334,39,20.0,0.33333333333333326,-0.46153846153846156,1.491666666666667,0.5,0.10172413793103446,0.4833333333333334,0.11666666666666668,1,0,0,1,1,1.0,主队胜,1
2010,USA,Ghana,1/8决赛,1,7,21,0.08000000000000007,0.54,-22,40.0,-0.09090909090909094,-0.29545454545454547,-0.45999999999999996,-0.19999999999999996,-0.06666666666666665,-0.15000000000000002,-0.18,0,0,1,-1,1,0.0,客队胜,-1
2010,Germany,England,1/8决赛,1,-6,-25,0.6212121212121211,0.31212121212121224,-3,0.0,0.5375939849624058,0.2218045112781955,0.30909090909090886,0.044117647058823484,-0.007518796992481258,0.34242424242424246,0.05757575757575756,0,0,0,0,0,0.0,主队胜,1
2010,Argentina,Mexico,1/8决赛,1,1,20,0.6717948717948719,-0.7282051282051283,75,60.0,0.3525641025641024,0.19871794871794873,1.4000000000000001,0.1507936507936508,0.027995520716685318,0.35213675213675216,0.15384615384615385,2,0,0,4,2,1.0,主队胜,1
2010,Netherlands,Slovakia,1/8决赛,1,8,36,1.6388888888888888,1.0555555555555556,21,100.0,1.4545454545454546,0.45454545454545453,0.5833333333333333,0.6363636363636364,0.44,0.7777777777777778,0.3888888888888889,0,0,0,0,0,0.0,主队胜,1
2010,Brazil,Chile,1/8决赛,1,11,67,0.9447826086956523,-0.6869565217391306,126,20.0,0.9605263157894739,0.32894736842105265,1.6317391304347828,-0.3529411764705882,0.02298850574712652,0.32434782608695656,0.15869565217391302,2,0,0,5,2,1.0,主队胜,1
2010,Paraguay,Japan,1/8决赛,1,4,12,0.42727272727272725,0.23636363636363655,-3,0.0,0.19999999999999996,0.24545454545454543,0.1909090909090907,1.0,0.19298245614035087,0.3454545454545454,0.1727272727272727,0,0,0,0,0,0.0,平局,0
